,Section Title,Book Title
1789,frankenstein-volume-2-chapter-11,frankenstein
1790,frankenstein-volume-2-chapter-12,frankenstein
1791,frankenstein-volume-2-chapter-13,frankenstein
1792,frankenstein-volume-2-chapter-14,frankenstein
1793,frankenstein-volume-2-chapter-15,frankenstein
1794,frankenstein-volume-2-chapter-16,frankenstein
1795,frankenstein-volume-3-chapter-18,frankenstein
1796,frankenstein-volume-3-chapter-19,frankenstein
1797,frankenstein-volume-3-chapter-20,frankenstein
1798,frankenstein-volume-3-chapter-21,frankenstein
1799,frankenstein-volume-3-chapter-22,frankenstein
1800,frankenstein-volume-3-chapter-23,frankenstein
1801,frankenstein-volume-3-chapter-24,frankenstein
1802,frankenstein-volume-2-chapter-17,frankenstein
1803,frankenstein-volume-3-final-letters,frankenstein
1804,frankenstein-volume-2-chapter-11-chapter-13,frankenstein
1805,frankenstein-volume-3-chapter-18-chapter-19,frankenstein
1806,frankenstein-volume-2-chapter-14-chapter-15,frankenstein
1807,jude-the-obscure-part-1-chapter-1-chapter-2,jude the obscure
1808,jude-the-obscure-part-1-chapter-3-chapter-4,jude the obscure
1809,jude-the-obscure-part-1-chapter-5,jude the obscure
1810,jude-the-obscure-part-1-chapter-6-chapter-8,jude the obscure
1811,jude-the-obscure-part-1-chapter-9,jude the obscure
1812,jude-the-obscure-part-1-chapter-10-chapter-11,jude the obscure
1813,jude-the-obscure-part-2-chapter-1,jude the obscure
1814,jude-the-obscure-part-2-chapter-2-chapter-3,jude the obscure
1815,jude-the-obscure-part-2-chapter-4,jude the obscure
1816,jude-the-obscure-part-2-chapter-5,jude the obscure
1817,jude-the-obscure-part-2-chapter-6-chapter-7,jude the obscure
1818,jude-the-obscure-part-3-chapter-1-chapter-2,jude the obscure
1819,jude-the-obscure-part-3-chapter-3-chapter-5,jude the obscure
1820,jude-the-obscure-part-3-chapter-6-chapter-7,jude the obscure
1821,jude-the-obscure-part-3-chapter-8-chapter-9,jude the obscure
1822,jude-the-obscure-part-3-chapter-10,jude the obscure
1823,jude-the-obscure-part-4-chapter-1-chapter-2,jude the obscure
1824,jude-the-obscure-part-4-chapter-3-chapter-4,jude the obscure
1825,jude-the-obscure-part-4-chapter-5,jude the obscure
1826,jude-the-obscure-part-4-chapter-6,jude the obscure
1827,jude-the-obscure-part-5-chapter-1,jude the obscure
1828,jude-the-obscure-part-5-chapter-2-chapter-3,jude the obscure
1829,jude-the-obscure-part-5-chapter-4,jude the obscure
1830,jude-the-obscure-part-5-chapter-5,jude the obscure
1831,jude-the-obscure-part-5-chapter-6,jude the obscure
1832,jude-the-obscure-part-5-chapter-7-chapter-8,jude the obscure
1833,jude-the-obscure-part-6-chapter-1-chapter-2,jude the obscure
1834,jude-the-obscure-part-6-chapter-3-chapter-4,jude the obscure
1835,jude-the-obscure-part-6-chapter-5,jude the obscure
1836,jude-the-obscure-part-6-chapter-6-chapter-7,jude the obscure
1837,jude-the-obscure-part-6-chapter-8-chapter-9,jude the obscure
1838,jude-the-obscure-part-6-chapter-10,jude the obscure
1839,jude-the-obscure-part-6-chapter-11,jude the obscure
1840,jude-the-obscure-part-1-chapter-1,jude the obscure
1841,jude-the-obscure-part-1-chapter-2,jude the obscure
1842,jude-the-obscure-part-1-chapter-3,jude the obscure
1843,jude-the-obscure-part-1-chapter-4,jude the obscure
1844,jude-the-obscure-part-1-chapter-6,jude the obscure
1845,jude-the-obscure-part-1-chapter-7,jude the obscure
1846,jude-the-obscure-part-1-chapter-8,jude the obscure
1847,jude-the-obscure-part-1-chapter-10,jude the obscure
1848,jude-the-obscure-part-1-chapter-11,jude the obscure
1849,jude-the-obscure-part-2-chapter-2,jude the obscure
1850,jude-the-obscure-part-2-chapter-3,jude the obscure
1851,jude-the-obscure-part-2-chapter-6,jude the obscure
1852,jude-the-obscure-part-2-chapter-7,jude the obscure
1853,jude-the-obscure-part-3-chapter-1,jude the obscure
1854,jude-the-obscure-part-3-chapter-2,jude the obscure
1855,jude-the-obscure-part-3-chapter-3,jude the obscure
1856,jude-the-obscure-part-3-chapter-4,jude the obscure
1857,jude-the-obscure-part-3-chapter-5,jude the obscure
1858,jude-the-obscure-part-3-chapter-6,jude the obscure
1859,jude-the-obscure-part-3-chapter-7,jude the obscure
1860,jude-the-obscure-part-3-chapter-8,jude the obscure
1861,jude-the-obscure-part-3-chapter-9,jude the obscure
1862,jude-the-obscure-part-4-chapter-1,jude the obscure
1863,jude-the-obscure-part-4-chapter-2,jude the obscure
1864,jude-the-obscure-part-4-chapter-3,jude the obscure
1865,jude-the-obscure-part-4-chapter-4,jude the obscure
1866,jude-the-obscure-part-5-chapter-2,jude the obscure
1867,jude-the-obscure-part-5-chapter-3,jude the obscure
1868,jude-the-obscure-part-5-chapter-7,jude the obscure
1869,jude-the-obscure-part-5-chapter-8,jude the obscure
1870,jude-the-obscure-part-6-chapter-1,jude the obscure
1871,jude-the-obscure-part-6-chapter-2,jude the obscure
1872,jude-the-obscure-part-6-chapter-3,jude the obscure
1873,jude-the-obscure-part-6-chapter-4,jude the obscure
1874,jude-the-obscure-part-6-chapter-6,jude the obscure
1875,jude-the-obscure-part-6-chapter-7,jude the obscure
1876,jude-the-obscure-part-6-chapter-8,jude the obscure
1877,jude-the-obscure-part-6-chapter-9,jude the obscure
1878,mansfield-park-chapter-1-chapter-6,mansfield park
1879,mansfield-park-chapter-7-chapter-12,mansfield park
1880,mansfield-park-chapter-13-chapter-18,mansfield park
1881,mansfield-park-chapter-19-chapter-24,mansfield park
1882,mansfield-park-chapter-25-chapter-30,mansfield park
1883,mansfield-park-chapter-31-chapter-36,mansfield park
1884,mansfield-park-chapter-37-chapter-42,mansfield park
1885,mansfield-park-chapter-43-chapter-48,mansfield park
1886,mansfield-park-chapter-1,mansfield park
1887,mansfield-park-chapter-2,mansfield park
1888,mansfield-park-chapter-3,mansfield park
1889,mansfield-park-chapter-4,mansfield park
1890,mansfield-park-chapter-5,mansfield park
1891,mansfield-park-chapter-6,mansfield park
1892,mansfield-park-chapter-7,mansfield park
1893,mansfield-park-chapter-8,mansfield park
1894,mansfield-park-chapter-9,mansfield park
1895,mansfield-park-chapter-10,mansfield park
1896,mansfield-park-chapter-11,mansfield park
1897,mansfield-park-chapter-12,mansfield park
1898,mansfield-park-chapter-13,mansfield park
1899,mansfield-park-chapter-14,mansfield park
1900,mansfield-park-chapter-15,mansfield park
1901,mansfield-park-chapter-16,mansfield park
1902,mansfield-park-chapter-17,mansfield park
1903,mansfield-park-chapter-18,mansfield park
1904,mansfield-park-chapter-19,mansfield park
1905,mansfield-park-chapter-20,mansfield park
1906,mansfield-park-chapter-21,mansfield park
1907,mansfield-park-chapter-22,mansfield park
1908,mansfield-park-chapter-23,mansfield park
1909,mansfield-park-chapter-24,mansfield park
1910,mansfield-park-chapter-25,mansfield park
1911,mansfield-park-chapter-26,mansfield park
1912,mansfield-park-chapter-27,mansfield park
1913,mansfield-park-chapter-28,mansfield park
1914,mansfield-park-chapter-29,mansfield park
1915,mansfield-park-chapter-30,mansfield park
1916,mansfield-park-chapter-31,mansfield park
1917,mansfield-park-chapter-32,mansfield park
1918,mansfield-park-chapter-33,mansfield park
1919,mansfield-park-chapter-34,mansfield park
1920,mansfield-park-chapter-35,mansfield park
1921,mansfield-park-chapter-36,mansfield park
1922,mansfield-park-chapter-37,mansfield park
1923,mansfield-park-chapter-38,mansfield park
1924,mansfield-park-chapter-39,mansfield park
1925,mansfield-park-chapter-40,mansfield park
1926,mansfield-park-chapter-41,mansfield park
1927,mansfield-park-chapter-42,mansfield park
1928,mansfield-park-chapter-43,mansfield park
1929,mansfield-park-chapter-44,mansfield park
1930,mansfield-park-chapter-45,mansfield park
1931,mansfield-park-chapter-46,mansfield park
1932,mansfield-park-chapter-47,mansfield park
1933,mansfield-park-chapter-48,mansfield park
1934,mansfield-park-chapter-1-chapter-3,mansfield park
1935,mansfield-park-chapter-4-chapter-8,mansfield park
1936,mansfield-park-chapter-9-chapter-11,mansfield park
1937,mansfield-park-chapter-12-chapter-15,mansfield park
1938,mansfield-park-chapter-16-chapter-18,mansfield park
1939,mansfield-park-chapter-19-chapter-23,mansfield park
1940,mansfield-park-chapter-24-chapter-28,mansfield park
1941,mansfield-park-chapter-29-chapter-31,mansfield park
1942,mansfield-park-chapter-32-chapter-36,mansfield park
1943,mansfield-park-chapter-43-chapter-45,mansfield park
1944,mansfield-park-chapter-46-chapter-48,mansfield park
1945,mansfield-park-chapter-1-chapter-4,mansfield park
1946,mansfield-park-chapter-5-chapter-10,mansfield park
1947,mansfield-park-chapter-11-chapter-16,mansfield park
1948,mansfield-park-chapter-17-chapter-24,mansfield park
1949,middlemarch-book-1-chapter-1,middlemarch
1950,middlemarch-book-1-chapter-2,middlemarch
1951,middlemarch-book-1-chapter-3,middlemarch
1952,middlemarch-book-1-chapter-4,middlemarch
1953,middlemarch-book-1-chapter-5,middlemarch
1954,middlemarch-book-1-chapter-6,middlemarch
1955,middlemarch-book-1-chapter-7,middlemarch
1956,middlemarch-book-1-chapter-8,middlemarch
1957,middlemarch-book-1-chapter-9,middlemarch
1958,middlemarch-book-1-chapter-10,middlemarch
1959,middlemarch-book-1-chapter-11,middlemarch
1960,middlemarch-book-2-chapter-12,middlemarch
1961,middlemarch-book-2-chapter-13,middlemarch
1962,middlemarch-book-2-chapter-14,middlemarch
1963,middlemarch-book-2-chapter-15,middlemarch
1964,middlemarch-book-2-chapter-16,middlemarch
1965,middlemarch-book-2-chapter-17,middlemarch
1966,middlemarch-book-2-chapter-18,middlemarch
1967,middlemarch-book-2-chapter-19,middlemarch
1968,middlemarch-book-2-chapter-20,middlemarch
1969,middlemarch-book-2-chapter-21,middlemarch
1970,middlemarch-book-2-chapter-22,middlemarch
1971,middlemarch-book-3-chapter-23,middlemarch
1972,middlemarch-book-3-chapter-24,middlemarch
1973,middlemarch-book-3-chapter-25,middlemarch
1974,middlemarch-book-3-chapter-26,middlemarch
1975,middlemarch-book-3-chapter-27,middlemarch
1976,middlemarch-book-3-chapter-28,middlemarch
1977,middlemarch-book-3-chapter-29,middlemarch
1978,middlemarch-book-3-chapter-30,middlemarch
1979,middlemarch-book-3-chapter-31,middlemarch
1980,middlemarch-book-3-chapter-32,middlemarch
1981,middlemarch-book-3-chapter-33,middlemarch
1982,middlemarch-book-5-chapter-43,middlemarch
1983,middlemarch-book-5-chapter-44,middlemarch
1984,middlemarch-book-6-chapter-54,middlemarch
1985,middlemarch-book-6-chapter-55,middlemarch
1986,middlemarch-book-7-chapter-63,middlemarch
1987,middlemarch-book-7-chapter-64,middlemarch
1988,middlemarch-book-7-chapter-65,middlemarch
1989,middlemarch-book-7-chapter-66,middlemarch
1990,middlemarch-book-8-chapter-72,middlemarch
1991,middlemarch-book-8-chapter-73,middlemarch
1992,middlemarch-book-8-chapter-74,middlemarch
1993,middlemarch-book-8-chapter-75,middlemarch
1994,middlemarch-book-8-chapter-76,middlemarch
1995,middlemarch-book-8-chapter-77,middlemarch
1996,middlemarch-book-8-chapter-78,middlemarch
1997,middlemarch-book-8-chapter-79,middlemarch
1998,middlemarch-book-8-chapter-80,middlemarch
1999,middlemarch-book-8-chapter-81,middlemarch
2000,middlemarch-book-8-chapter-82,middlemarch
2001,middlemarch-book-8-chapter-83,middlemarch
2002,middlemarch-book-8-chapter-84,middlemarch
2003,middlemarch-book-8-chapter-85,middlemarch
2004,middlemarch-book-8-chapter-86,middlemarch
2005,middlemarch-book-1-chapter-12,middlemarch
2006,middlemarch-book-4-chapter-34,middlemarch
2007,middlemarch-book-4-chapter-35,middlemarch
2008,middlemarch-book-4-chapter-36,middlemarch
2009,middlemarch-book-4-chapter-37,middlemarch
2010,middlemarch-book-4-chapter-38,middlemarch
2011,middlemarch-book-4-chapter-39,middlemarch
2012,middlemarch-book-4-chapter-40,middlemarch
2013,middlemarch-book-4-chapter-41,middlemarch
2014,middlemarch-book-4-chapter-42,middlemarch
2015,middlemarch-book-5-chapter-45,middlemarch
2016,middlemarch-book-5-chapter-46,middlemarch
2017,middlemarch-book-5-chapter-47,middlemarch
2018,middlemarch-book-5-chapter-48,middlemarch
2019,middlemarch-book-5-chapter-49,middlemarch
2020,middlemarch-book-5-chapter-50,middlemarch
2021,middlemarch-book-5-chapter-51,middlemarch
2022,middlemarch-book-5-chapter-52,middlemarch
2023,middlemarch-book-5-chapter-53,middlemarch
2024,middlemarch-book-6-chapter-56,middlemarch
2025,middlemarch-book-6-chapter-57,middlemarch
2026,middlemarch-book-6-chapter-58,middlemarch
2027,middlemarch-book-6-chapter-59,middlemarch
2028,middlemarch-book-6-chapter-60,middlemarch
2029,middlemarch-book-6-chapter-61,middlemarch
2030,middlemarch-book-6-chapter-62,middlemarch
2031,middlemarch-book-7-chapter-67,middlemarch
2032,middlemarch-book-7-chapter-68,middlemarch
2033,middlemarch-book-7-chapter-69,middlemarch
2034,middlemarch-book-7-chapter-70,middlemarch
2035,middlemarch-book-7-chapter-71,middlemarch
2036,middlemarch-finale-finale,middlemarch
2037,middlemarch-book-1-chapter-1-chapter-6,middlemarch
2038,middlemarch-book-1-chapter-7-chapter-12,middlemarch
2039,middlemarch-book-2-chapter-13-chapter-16,middlemarch
2040,middlemarch-book-2-chapter-17-chapter-22,middlemarch
2041,middlemarch-book-3-chapter-23-chapter-27,middlemarch
2042,middlemarch-book-3-chapter-28-chapter-33,middlemarch
2043,middlemarch-book-4-chapter-34-chapter-37,middlemarch
2044,middlemarch-book-4-chapter-38-chapter-42,middlemarch
2045,middlemarch-book-5-chapter-43-chapter-48,middlemarch
2046,middlemarch-book-5-chapter-49-chapter-53,middlemarch
2047,middlemarch-book-6-chapter-54-chapter-57,middlemarch
2048,middlemarch-book-6-chapter-58-chapter-62,middlemarch
2049,middlemarch-book-7-chapter-63-chapter-67,middlemarch
2050,middlemarch-book-7-chapter-68-chapter-71,middlemarch
2051,middlemarch-book-8-chapter-72-chapter-79,middlemarch
2052,middlemarch-book-8-chapter-80-chapter-86,middlemarch
2053,middlemarch-book-1-chapter-1-chapter-5,middlemarch
2054,middlemarch-book-1-chapter-6-chapter-8,middlemarch
2055,middlemarch-book-1-chapter-9-chapter-12,middlemarch
2056,middlemarch-book-2-chapter-17-chapter-18,middlemarch
2057,middlemarch-book-2-chapter-19-chapter-22,middlemarch
2058,middlemarch-book-3-chapter-23-chapter-26,middlemarch
2059,middlemarch-book-3-chapter-27-chapter-30,middlemarch
2060,middlemarch-book-4-chapter-31-chapter-35,middlemarch
2061,middlemarch-book-4-chapter-36-chapter-38,middlemarch
2062,middlemarch-book-4-chapter-39-chapter-41,middlemarch
2063,middlemarch-book-5-chapter-42-chapter-45,middlemarch
2064,middlemarch-book-5-chapter-46-chapter-47,middlemarch
2065,middlemarch-book-5-chapter-48-chapter-51,middlemarch
2066,middlemarch-book-6-chapter-52-chapter-55,middlemarch
2067,middlemarch-book-6-chapter-56-chapter-57,middlemarch
2068,middlemarch-book-8-chapter-68-chapter-74,middlemarch
2069,middlemarch-book-8-chapter-75-chapter-83,middlemarch
2070,middlemarch-book-8-chapter-84-chapter-finale,middlemarch
2071,siddhartha-part-1-chapter-1-chapter-4,siddhartha
2072,siddhartha-part-2-chapter-5-chapter-12,siddhartha
2073,siddhartha-part-1-chapter-1,siddhartha
2074,siddhartha-part-1-chapter-2,siddhartha
2075,siddhartha-part-1-chapter-3,siddhartha
2076,siddhartha-part-1-chapter-4,siddhartha
2077,siddhartha-part-2-chapter-5,siddhartha
2078,siddhartha-part-2-chapter-6,siddhartha
2079,siddhartha-part-2-chapter-7,siddhartha
2080,siddhartha-part-2-chapter-8,siddhartha
2081,siddhartha-part-2-chapter-9,siddhartha
2082,siddhartha-part-2-chapter-10,siddhartha
2083,siddhartha-part-2-chapter-11,siddhartha
2084,siddhartha-part-2-chapter-12,siddhartha
2085,ivanhoe-chapter-1,ivanhoe
2086,ivanhoe-chapter-2,ivanhoe
2087,ivanhoe-chapter-3,ivanhoe
2088,ivanhoe-chapter-4,ivanhoe
2089,ivanhoe-chapter-5,ivanhoe
2090,ivanhoe-chapter-6,ivanhoe
2091,ivanhoe-chapter-7,ivanhoe
2092,ivanhoe-chapter-8,ivanhoe
2093,ivanhoe-chapter-9,ivanhoe
2094,ivanhoe-chapter-10,ivanhoe
2095,ivanhoe-chapter-11,ivanhoe
2096,ivanhoe-chapter-12,ivanhoe
2097,ivanhoe-chapter-13,ivanhoe
2098,ivanhoe-chapter-14,ivanhoe
2099,ivanhoe-chapter-15,ivanhoe
2100,ivanhoe-chapter-16,ivanhoe
2101,ivanhoe-chapter-17,ivanhoe
2102,ivanhoe-chapter-18,ivanhoe
2103,ivanhoe-chapter-19,ivanhoe
2104,ivanhoe-chapter-20,ivanhoe
2105,ivanhoe-chapter-21,ivanhoe
2106,ivanhoe-chapter-22,ivanhoe
2107,ivanhoe-chapter-23,ivanhoe
2108,ivanhoe-chapter-24,ivanhoe
2109,ivanhoe-chapter-25,ivanhoe
2110,ivanhoe-chapter-26,ivanhoe
2111,ivanhoe-chapter-27,ivanhoe
2112,ivanhoe-chapter-28,ivanhoe
2113,ivanhoe-chapter-29,ivanhoe
2114,ivanhoe-chapter-30,ivanhoe
2115,ivanhoe-chapter-31,ivanhoe
2116,ivanhoe-chapter-32,ivanhoe
2117,ivanhoe-chapter-33,ivanhoe
2118,ivanhoe-chapter-34,ivanhoe
2119,ivanhoe-chapter-35,ivanhoe
2120,ivanhoe-chapter-36,ivanhoe
2121,ivanhoe-chapter-37,ivanhoe
2122,ivanhoe-chapter-38,ivanhoe
2123,ivanhoe-chapter-39,ivanhoe
2124,ivanhoe-chapter-40,ivanhoe
2125,ivanhoe-chapter-41,ivanhoe
2126,ivanhoe-chapter-42,ivanhoe
2127,ivanhoe-chapter-43,ivanhoe
2128,ivanhoe-chapter-44,ivanhoe
2129,ivanhoe-chapter-2-chapter-4,ivanhoe
2130,ivanhoe-chapter-5-chapter-6,ivanhoe
2131,ivanhoe-chapter-7-chapter-9,ivanhoe
2132,ivanhoe-chapter-10-chapter-11,ivanhoe
2133,ivanhoe-chapter-13-chapter-15,ivanhoe
2134,ivanhoe-chapter-16-chapter-17,ivanhoe
2135,ivanhoe-chapter-18-chapter-21,ivanhoe
2136,ivanhoe-chapter-22-chapter-23,ivanhoe
2137,ivanhoe-chapter-24-chapter-27,ivanhoe
2138,ivanhoe-chapter-28-chapter-29,ivanhoe
2139,ivanhoe-chapter-30-chapter-31,ivanhoe
2140,ivanhoe-chapter-32-chapter-34,ivanhoe
2141,ivanhoe-chapter-35-chapter-36,ivanhoe
2142,ivanhoe-chapter-37-chapter-39,ivanhoe
2143,ivanhoe-chapter-40-chapter-42,ivanhoe
2144,ivanhoe-chapter-43-chapter-44,ivanhoe
2145,ivanhoe-chapter-1-chapter-4,ivanhoe
2146,ivanhoe-chapter-5-chapter-8,ivanhoe
2147,ivanhoe-chapter-9-chapter-12,ivanhoe
2148,ivanhoe-chapter-13-chapter-17,ivanhoe
2149,ivanhoe-chapter-18-chapter-22,ivanhoe
2150,ivanhoe-chapter-23-chapter-27,ivanhoe
2151,ivanhoe-chapter-28-chapter-31,ivanhoe
2152,ivanhoe-chapter-32-chapter-36,ivanhoe
